iden,forename,surname,position,teamID,age,draftSeason,draftNum,length,salary,guarantee,eLength,eSalary,eGuarantee,potential,speed,burst,power,agility,jumping,stamina,injuryProne,discipline,intelligence,loyalty,greed,ambition,decisions,vision,sPassAcc,mPassAcc,dPassAcc,throwOnRun,routeRun,catching,passBlock,rushBlock,ballSecurity,trucking,kickAccuracy,zoneCover,manCover,blockShedding,ballStrip,tackle,elusiveness,releaseLine,skillMove,rating,growthType,appearance
5A251D07-3C9D-4BD1-B511-FD20CA81227C,James,Vaughters,DE,CHI,27,2016,224,2,635000,0,1,1,1,2,58,72,80,76,79,76,14,74,42,72,46,72,52,48,6,6,6,6,5,9,45,45,48,25,15,53,45,71,78,79,68,72,42,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Vita,Vea,DT,TB,25,2017,11,2,1490000,2220000,1,1,1,17,48,68,97,73,70,79,8,70,82,86,41,50,78,82,20,16,13,13,16,1,45,52,29,68,16,29,23,87,89,87,61,68,51,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Kaare,Vedvik,K,Free Agent,26,2016,224,0,0,0,1,1,1,4,57,70,95,65,82,85,15,97,1,93,60,96,18,13,30,30,25,20,8,1,17,19,40,16,67,12,12,33,12,25,53,70,10,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jared,Veldheer,OT,GB,33,2009,68,1,830000,0,1,1,1,1,43,65,92,66,67,85,9,93,52,42,58,69,52,50,6,6,6,6,7,1,74,69,40,10,8,18,14,29,20,29,52,1,10,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Alijah,Vera Tucker,OG,NYJ,21,2021,13,4,200000,1900000,1,1,1,10,30,37,90,49,61,88,10,64,68,79,47,79,68,66,65,65,65,65,29,1,79,85,50,48,65,65,65,65,65,65,66,22,39,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Olivier,Vernon,DE,CLE,29,2011,72,1,8000000,5250000,1,1,1,7,67,78,85,74,86,82,18,77,78,43,90,48,86,85,6,6,6,6,7,1,45,45,40,33,24,55,47,78,74,85,66,78,51,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jason,Verrett,CB,SAN,29,2013,24,1,750000,140000,1,1,1,10,85,85,63,90,89,95,41,61,78,57,52,80,85,91,6,6,6,6,10,56,35,35,59,23,25,86,83,43,65,59,89,85,66,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Kendal,Vickers,DT,Free Agent,25,2017,224,0,0,0,1,1,1,7,53,73,75,66,74,72,15,68,32,90,99,64,40,40,6,6,6,6,4,1,45,45,40,25,11,25,15,64,77,76,59,73,49,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Nick,Vigil,LB,LAC,27,2015,87,1,590000,300000,1,1,1,9,70,77,71,83,83,81,10,44,60,59,47,68,60,64,5,5,5,5,7,24,45,45,40,29,26,60,49,72,79,83,75,77,34,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Kindle,Vildor,CB,CHI,22,2020,145,4,825000,77500,1,1,1,12,83,82,56,90,93,88,11,42,38,93,88,60,46,47,33,22,17,30,21,39,35,35,58,16,37,70,67,50,53,54,89,82,74,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Alejandro,Villanueva,OT,BAL,31,2013,224,2,1380000,910000,1,1,1,11,52,67,87,74,77,74,12,78,72,77,92,79,72,69,6,6,6,6,28,42,79,78,71,55,19,15,11,56,62,39,56,42,52,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Adam,Vinatieri,K,Free Agent,47,1995,224,0,0,0,1,1,1,7,27,30,93,57,29,97,10,52,1,79,81,92,35,32,35,30,25,20,12,15,22,18,40,10,80,16,14,32,12,32,41,30,10,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Dee,Virgin,CB,Free Agent,26,2016,224,0,0,0,1,1,1,8,83,90,63,82,87,89,12,70,17,92,76,56,17,16,6,6,6,6,23,27,25,30,53,53,17,64,60,53,56,52,82,90,77,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Danny,Vitale,RB,Free Agent,26,2015,181,0,0,0,1,1,1,15,73,78,81,82,86,86,10,58,65,70,89,87,40,35,18,15,13,22,40,48,69,54,75,74,22,31,17,33,25,40,79,12,64,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Andrew,Vollert,TE,Free Agent,25,2017,224,0,0,0,1,1,1,13,75,78,61,85,78,79,13,44,59,42,96,89,18,16,15,10,6,10,43,57,49,50,71,56,13,21,14,27,15,28,80,20,61,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jeremy,Vujnovich,OG,Free Agent,29,2013,224,0,0,0,1,1,1,8,57,68,90,65,69,76,14,73,55,51,49,90,55,48,6,6,6,6,7,1,59,62,22,25,20,10,10,20,22,35,52,1,10,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jaylen,Waddle,WR,MIA,22,2021,5,5,2570000,1250000,1,1,1,13,93,95,48,94,88,96,10,47,79,95,86,50,60,59,65,65,65,65,63,65,7,24,83,30,65,65,65,65,65,65,87,50,73,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,D'Montre,Wade,CB,Free Agent,25,2017,224,0,0,0,1,1,1,9,78,80,56,80,87,89,16,64,10,87,70,92,14,19,6,6,6,6,19,42,35,35,63,21,11,67,64,48,49,44,79,80,70,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Christian,Wade,RB,Free Agent,29,2017,224,0,0,0,1,1,1,5,83,85,68,86,83,87,13,84,68,59,75,56,43,48,28,24,20,26,41,39,47,35,84,74,34,35,25,38,46,43,84,4,78,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Colby,Wadman,P,PHI,25,2017,224,0,0,0,1,1,1,1,57,53,90,60,74,85,13,59,1,84,67,66,20,19,15,15,15,18,8,1,20,25,40,10,60,25,10,10,12,24,49,53,10,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Rick,Wagner,OT,Free Agent,30,2012,162,0,0,0,1,1,1,1,40,60,87,58,78,86,16,49,66,86,61,47,66,61,6,6,6,6,7,21,74,75,55,24,20,18,15,30,34,35,48,1,10,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Bobby,Wagner,LB,SEA,30,2011,46,3,10500000,6525000,1,1,1,11,75,82,81,85,92,97,2,75,95,96,78,71,94,95,6,6,6,6,7,50,45,45,61,41,20,82,73,90,92,95,78,82,42,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Cameron,Wake,P,Free Agent,38,2008,224,0,0,0,1,1,1,2,63,77,15,84,95,77,8,86,57,86,55,56,66,67,6,6,6,6,4,15,45,45,45,25,14,43,37,65,87,78,67,77,28,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Joe,Walker,LB,SAN,27,2015,221,1,750000,0,1,1,1,7,73,77,75,83,85,88,10,60,52,44,72,97,54,57,6,6,6,6,7,29,45,45,45,27,10,53,47,65,79,82,73,77,43,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Mykal,Walker,LB,ATL,23,2020,108,4,825000,187500,1,1,1,1,73,77,72,81,80,85,9,94,50,64,84,54,51,53,6,6,6,6,21,23,47,47,47,40,14,59,54,67,84,82,75,77,38,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Tracy,Walker,S,DET,25,2017,81,2,657500,220000,1,1,1,14,82,85,64,83,83,89,10,79,58,59,87,80,66,67,15,10,10,15,11,47,35,35,68,27,11,73,70,48,75,70,82,85,64,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,P.J.,Walker,QB,CAR,25,2017,224,2,710000,75000,1,1,1,6,70,80,86,85,73,72,12,65,48,43,54,69,48,45,78,68,70,79,13,1,17,16,57,39,20,18,12,21,11,24,81,80,72,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,D'Andre,Walker,LB,Free Agent,23,2018,157,0,0,0,1,1,1,4,70,78,76,80,81,81,14,92,42,96,60,63,49,56,6,6,6,6,9,1,45,45,35,36,13,45,37,66,79,80,66,78,43,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Michael,Walker,WR,Free Agent,23,2018,224,0,0,0,1,1,1,2,83,85,64,83,86,80,10,80,71,41,89,62,34,28,15,10,6,10,55,59,26,45,72,41,30,16,10,30,24,30,77,33,75,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,DeMarcus,Walker,DE,HOU,25,2016,50,1,760000,0,1,1,1,4,60,72,78,73,77,80,8,59,43,44,43,63,52,57,6,6,6,6,9,9,45,45,41,37,20,48,42,68,80,77,59,72,46,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Anthony,Walker Jr,LB,CLE,25,2016,144,3,1380000,750000,1,1,1,6,73,82,78,79,75,90,7,92,70,53,89,70,69,76,6,6,6,6,12,41,45,45,61,39,22,58,53,72,77,86,71,82,38,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Levi,Wallace,CB,BUF,25,2017,224,1,750000,0,1,1,1,5,83,88,56,86,80,87,12,65,53,51,45,68,60,55,6,6,6,6,34,48,35,35,65,35,11,74,77,49,48,59,88,88,71,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,K'Von,Wallace,S,PHI,23,2020,116,4,825000,177500,1,1,1,1,80,83,64,90,90,87,10,73,45,87,87,40,51,48,27,21,14,22,26,27,25,35,55,39,15,71,67,59,77,69,87,83,69,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Darren,Waller,TE,LAS,27,2015,187,4,5560000,544000,1,1,1,7,83,83,70,84,87,91,9,74,86,41,69,41,92,87,15,10,6,10,65,86,62,59,74,74,14,20,10,35,15,32,82,70,74,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Blair,Walsh,K,Free Agent,30,2020,224,0,0,0,1,1,1,1,43,52,94,64,69,87,5,84,1,48,99,97,26,21,35,30,25,20,12,1,15,20,45,10,66,20,14,13,17,26,51,52,10,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Austin,Walter,RB,SAN,24,2018,224,1,610000,0,1,1,1,6,82,87,60,88,78,75,9,56,65,40,71,61,31,30,25,20,15,18,40,38,46,32,82,55,16,19,15,26,22,31,82,6,74,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Mark,Walton Jr,RB,Free Agent,23,2017,107,0,0,0,1,1,1,10,78,83,65,84,77,87,13,70,68,63,62,86,31,29,25,20,15,15,50,39,52,30,82,66,12,20,15,24,24,31,78,18,81,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Prince Tega,Wanogho,OT,Free Agent,22,2020,190,0,0,0,1,1,1,6,55,63,84,63,76,92,19,59,51,56,66,80,51,45,6,6,6,6,5,1,69,65,32,21,6,12,18,37,35,47,53,1,10,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Denzel,Ward,CB,CLE,23,2017,3,2,2470000,4820000,1,1,1,14,92,92,61,95,92,96,12,70,72,80,74,46,78,79,15,10,8,6,20,45,35,35,66,19,13,87,89,50,69,51,96,92,73,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jonathan,Ward,RB,ARI,22,2020,224,1,610000,0,1,1,1,9,82,85,66,86,81,84,13,58,69,55,42,72,35,40,42,35,30,37,42,39,40,28,80,69,15,18,12,27,22,30,83,8,78,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Charvarius,Ward,CB,KC,24,2017,224,1,570000,0,1,1,1,1,85,77,64,80,89,91,13,42,67,90,43,75,74,67,16,11,7,22,21,27,23,35,61,63,12,76,79,46,53,62,84,77,76,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Tim,Ward,DE,KC,23,2020,224,1,610000,0,1,1,1,1,63,77,77,74,80,74,14,53,27,58,47,96,35,36,6,6,6,6,14,5,45,45,45,33,17,36,28,63,81,80,64,77,41,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jimmie,Ward,S,SAN,29,2013,29,3,5166667,4303333,1,1,1,9,82,83,54,87,90,90,24,52,78,58,78,45,83,87,6,6,6,6,10,44,35,35,65,61,19,80,76,48,86,73,84,83,62,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,T.J.,Ward,P,Free Agent,33,2020,224,0,0,0,1,1,1,5,75,80,26,81,82,91,14,54,50,91,95,41,49,44,15,10,10,15,9,35,35,35,55,40,15,65,60,62,90,75,83,80,64,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jihad,Ward,DE,BAL,26,2015,44,1,500000,390000,1,1,1,4,48,65,78,68,70,75,13,70,52,57,56,68,60,62,6,6,6,6,6,1,45,45,30,33,19,44,37,67,83,81,54,65,46,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Greg,Ward Jr,WR,PHI,25,2017,224,1,570000,0,1,1,1,8,78,85,50,87,83,82,13,85,71,52,40,73,68,61,58,50,46,60,61,69,38,42,74,37,16,28,20,22,24,26,84,44,76,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Spencer,Ware,RB,Free Agent,28,2012,185,0,0,0,1,1,1,8,77,82,73,86,85,86,14,56,73,49,72,89,43,49,38,34,28,31,43,42,55,61,86,82,31,25,18,35,44,35,77,22,80,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Chance,Warmack,OG,SEA,28,2012,9,1,890000,0,1,1,1,11,22,53,90,62,65,84,7,43,63,95,61,51,63,56,6,6,6,6,7,6,67,68,55,40,25,15,12,25,25,35,44,1,13,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Fred,Warner,LB,SAN,23,2017,69,2,740000,255000,1,1,1,9,75,85,76,85,94,91,14,97,93,54,69,93,95,91,6,6,6,6,7,50,45,45,63,46,10,85,75,79,80,86,84,85,36,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Chris,Warren III,RB,Free Agent,24,2017,224,0,0,0,1,1,1,5,72,77,81,83,79,80,18,93,69,40,82,81,26,26,25,20,15,26,35,36,57,61,83,84,12,22,13,33,41,35,80,1,69,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Kahale,Warring,RB,HOU,23,2018,85,3,690000,220000,1,1,1,10,72,80,75,81,87,81,11,74,68,86,89,41,42,48,18,14,10,10,47,53,61,61,76,66,13,14,12,35,36,42,77,24,52,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Nigel,Warrior,S,Free Agent,23,2020,224,0,0,0,1,1,1,1,80,85,56,90,81,86,11,51,30,42,51,40,31,38,6,6,6,6,13,38,25,25,53,51,13,59,62,56,72,66,84,85,65,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Charles,Washington,S,ARI,27,2015,224,1,830000,0,1,1,1,1,82,82,62,77,93,89,12,51,45,76,60,65,54,58,6,6,6,6,20,27,25,25,50,38,19,60,56,53,63,65,76,82,68,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,DeAndre,Washington,RB,MIA,27,2015,131,1,750000,0,1,1,1,13,83,87,71,89,84,86,10,44,76,75,91,64,48,48,29,28,19,20,48,38,51,34,80,71,15,29,19,32,20,32,86,30,77,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Dwayne,Washington,RB,NO,26,2015,206,1,750000,140000,1,1,1,8,82,82,73,87,86,84,19,87,70,75,44,46,52,54,25,23,20,24,44,33,44,30,84,56,22,25,18,27,30,27,83,6,75,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,James,Washington,WR,PIT,24,2017,59,2,785000,340000,1,1,1,7,85,82,68,85,84,86,7,81,79,85,52,94,58,61,17,13,10,14,62,62,36,49,77,65,13,24,15,18,26,32,82,53,80,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Broderick,Washington Jr,DT,BAL,23,2020,152,4,825000,70000,1,1,1,1,50,67,83,62,65,82,11,70,45,51,79,73,46,47,6,6,6,6,4,1,55,57,34,31,13,26,19,69,79,74,53,67,39,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Earl,Watford,OG,Free Agent,30,2012,114,0,0,0,1,1,1,8,47,63,85,59,79,83,5,40,68,92,85,45,68,74,6,6,6,6,7,1,65,64,44,25,10,15,12,29,20,44,47,1,10,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Quez,Watkins,WR,PHI,22,2020,180,4,825000,40000,1,1,1,8,90,83,41,86,87,83,12,62,75,92,79,76,45,40,15,10,6,18,55,60,27,41,68,36,12,16,12,20,21,29,84,28,74,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Jaylen,Watkins,S,Free Agent,28,2013,96,0,0,0,1,1,1,2,82,85,76,81,80,92,12,99,55,69,45,89,55,49,6,6,6,6,11,30,35,35,65,39,31,70,72,58,66,64,77,85,72,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Carlos,Watkins,DE,Free Agent,26,2016,130,0,0,0,1,1,1,5,57,70,86,67,70,72,9,91,47,49,67,48,55,48,6,6,6,6,11,8,45,45,39,38,15,32,24,66,78,79,52,70,40,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Sammy,Watkins,WR,BAL,27,2013,3,1,760000,0,1,1,1,11,85,85,67,88,87,87,18,82,89,82,98,76,75,69,32,27,22,21,66,68,33,59,74,59,24,24,15,40,15,25,86,63,89,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Justin,Watson,WR,TB,25,2017,134,2,615000,80000,1,1,1,2,85,87,69,83,93,81,10,85,65,42,89,55,38,32,15,10,6,10,55,60,39,50,76,57,15,25,17,27,19,30,81,44,66,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Tre',Watson,LB,Free Agent,24,2018,224,0,0,0,1,1,1,1,63,77,72,73,73,87,12,62,38,61,63,88,40,40,6,6,6,6,7,32,45,45,58,37,16,62,51,61,80,82,70,77,32,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Josh,Watson,LB,Free Agent,25,2018,224,0,0,0,1,1,1,9,70,80,70,81,87,82,13,52,28,83,74,56,26,29,6,6,6,6,5,18,45,45,45,33,13,56,47,70,79,80,73,80,35,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Brandon,Watson,S,Free Agent,25,2018,224,0,0,0,1,1,1,3,80,83,59,90,90,90,12,86,27,69,77,71,31,24,6,6,6,6,23,35,35,35,60,25,25,64,66,48,50,50,86,83,74,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Deshaun,Watson,QB,HOU,24,2016,11,6,17083333,12575000,1,1,1,13,75,82,93,89,81,94,11,90,88,93,99,52,88,89,90,89,87,89,15,17,23,27,65,72,27,20,15,22,22,34,89,82,82,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,J.J.,Watt,DE,ARI,31,2010,10,3,6660000,4440000,1,1,1,14,62,72,97,85,87,89,24,43,93,87,87,95,98,97,6,6,6,6,36,57,45,45,67,60,10,29,23,91,87,90,69,72,78,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,T.J.,Watt,LB,PIT,25,2016,29,2,980000,2894000,1,1,1,16,72,82,81,84,88,87,12,53,88,40,62,47,94,89,6,6,6,6,12,35,45,45,53,52,17,64,59,86,85,90,72,82,53,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Derek,Watt,RB,PIT,27,2015,182,3,2166667,1080000,1,1,1,3,67,77,74,75,83,87,10,58,68,43,77,85,66,72,20,15,10,10,41,42,62,60,77,77,19,20,15,33,45,42,75,4,66,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Armani,Watts,S,KC,24,2017,119,2,615000,167500,1,1,1,6,75,78,52,81,84,88,19,72,32,62,51,89,34,40,6,6,6,6,22,41,35,35,64,25,14,74,70,49,68,69,81,78,68,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Armon,Watts,DT,MIN,24,2018,177,3,635000,40000,1,1,1,9,42,65,84,69,75,77,13,97,42,92,66,79,52,47,6,6,6,6,6,1,45,45,30,33,19,29,22,70,79,77,49,65,44,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Tress,Way,P,WAS,30,2012,224,5,2335000,583333,1,1,1,5,57,68,96,65,69,82,8,78,1,56,93,55,54,49,54,50,47,28,8,8,11,14,51,10,90,27,13,10,12,29,53,68,10,1,2,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Trae,Waynes,CB,CIN,28,2014,10,3,9000000,5000000,1,1,1,13,88,85,67,86,88,93,12,78,67,76,59,82,68,68,6,6,6,6,13,47,35,35,54,10,14,76,78,61,40,51,88,85,69,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Stephen,Weatherly,DE,MIN,26,2015,197,2,620000,250000,1,1,1,6,70,77,78,78,80,79,13,58,53,58,66,90,52,55,6,6,6,6,7,1,44,44,42,35,20,44,37,61,79,77,65,77,44,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Curtis,Weaver,DE,CLE,22,2020,146,4,825000,0,1,1,1,5,70,77,74,82,79,82,12,97,40,68,49,86,45,51,6,6,6,6,19,32,45,45,58,46,15,52,42,63,78,71,74,77,49,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,Evan,Weaver,LB,Free Agent,22,2020,182,0,0,0,1,1,1,1,67,70,74,76,81,89,10,82,40,61,99,92,37,44,6,6,6,6,13,21,45,45,60,52,15,53,50,68,82,82,70,70,39,1,0,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
5A251D07-3C9D-4BD1-B511-FD20CA81227C,B.W.,Webb,CB,Free Agent,30,2012,112,0,0,0,1,1,1,1,80,87,58,92,93,92,10,73,55,92,43,73,54,48,6,6,6,6,13,41,35,35,72,28,25,72,70,53,40,50,93,87,75,1,1,"[""Head3"",""Eyes3"",""Hair3Brown"",""Beard2Brown""]"
